lang_a,lang_b,distance
Nugunu,Scots,0.039741124505183134
Nugunu,Spanish,0.04004550185654389
Nugunu,Tok Pisin,0.0401490231481422
Nugunu,Somali,0.0403286423551852
Nugunu,German,0.04089461954575639
Nugunu,Polish,0.04094905348659368
Nugunu,Afrikaans,0.04115657418186529
Nugunu,Trinidadian Creole English,0.04157751690449305
Nugunu,Old English,0.042007745698534625
Nung,Spanish,0.02843061703722654
Nung,Western Bukidnon Manobo,0.02911509082701912
Nung,Waray,0.029841773859955692
Nung,Turkish,0.029856235094906154
Nung,Biatah Bidayuh,0.030049381171661678
Nung,Portuguese,0.03017195322201128
Nung,Tetum,0.030367071476037358
Nung,Vietnamese,0.030447633399603012
Nung,Maranao,0.03051771276058128
Nung,Lao,0.030540534530184436
Nupe-Nupe-Tako,Zande,0.025370531317338327
Nupe-Nupe-Tako,Luo,0.027002596153451457
Nupe-Nupe-Tako,Efik,0.0275989629951354
Nupe-Nupe-Tako,Nyanja,0.02770541871499304
Nupe-Nupe-Tako,Yao,0.027804332401194985
Nupe-Nupe-Tako,Latin,0.027992525360335335
Nupe-Nupe-Tako,Hausa,0.028458611359490786
Nupe-Nupe-Tako,Mizo,0.028523019115164697
Nupe-Nupe-Tako,Dutch,0.028595113369529124
Nupe-Nupe-Tako,Akan,0.028965306234942204
Nuu-chah-nulth,Dutch,0.03411487854291196
Nuu-chah-nulth,Welsh,0.03680812929005314
Nuu-chah-nulth,Scots,0.04250551048272987
Nuu-chah-nulth,Standard Indonesian,0.043417588594935
Nuu-chah-nulth,Afrikaans,0.04456728334409515
Nuu-chah-nulth,Polish,0.04461862255799731
Nuu-chah-nulth,Old English,0.04493106976778914
Nuu-chah-nulth,Standard Malay,0.04615604451237557
Nuu-chah-nulth,Sussex,0.04671331364020165
Nuu-chah-nulth,Northwestern Ojibwa,0.04677342804241366
Nyanja,Yao,0.01892035387150693
Nyanja,Iban,0.019387642343723598
Nyanja,Luo,0.019604835497463502
Nyanja,Mizo,0.021488490897728363
Nyanja,Old English,0.022322324354083527
Nyanja,Standard Malay,0.022393567373145122
Nyanja,Ganda,0.02246130400875832
Nyanja,Dutch,0.022515889827684234
Nyanja,Hausa,0.022603998182432507
Nyanja,Shona,0.02275543168302565
Nyankole,Shan,0.020345684426561397
Nyankole,Thai,0.022270059826078263
Nyankole,Venda,0.022395870463018774
Nyankole,Balinese,0.02244554905006091
Nyankole,Yoruba,0.022492175914611046
Nyankole,Bobangi,0.022587764733538053
Nyankole,East Limba,0.022663916247430246
Nyankole,Igbo,0.02278498642268192
Nyankole,Tetum,0.022825397552676627
Nyankole,Mandarin Chinese,0.02292139366018629
Nyole,Gungu,0.017622897642970044
Nyole,Gwere,0.01928926770246298
Nyole,Standard Indonesian,0.027334336168256486
Nyole,Agusan Manobo,0.027369464781529716
Nyole,Standard Malay,0.028737134173986267
Nyole,Yao,0.029616271078510514
Nyole,Luo,0.030677368621630542
Nyole,Eastern Panjabi,0.030992606739959544
Nyole,Mizo,0.031152446273783108
Nyole,Hausa,0.0311728321474703
Nzima,Serbian-Croatian-Bosnian,0.02147615086532679
Nzima,Afrikaans,0.02150269109922146
Nzima,Maithili,0.02218920653510355
Nzima,Western Frisian,0.022977247576414516
Nzima,Baba Malay,0.023091981945444692
Nzima,Estonian,0.023957704661952045
Nzima,Kannada,0.024773840492094742
Nzima,Tetum,0.024890922865470143
Nzima,Southern Jinghpaw,0.026825989578026017
Nzima,Central Kanuri,0.026851824296651023
Odia,Gujarati,0.008587010915042612
Odia,Bodo-Mech,0.008762323405465936
Odia,Assamese,0.009748246508527071
Odia,Malayalam,0.009836145841787136
Odia,Manipuri,0.01003273042684391
Odia,Vietnamese,0.010302092104983606
Odia,Mandarin Chinese,0.010746263698213293
Odia,Nepali,0.010959810423708605
Odia,Turkish,0.01156103725467274
Odia,Polish,0.011577899198745413
Oksapmin,Lamba,0.03601218381287276
Oksapmin,Tetum,0.036971838164098395
Oksapmin,Chantyal,0.03815027056796062
Oksapmin,Serbian-Croatian-Bosnian,0.03836486822247829
Oksapmin,Afrikaans,0.03851808249004098
Oksapmin,Estonian,0.03864404075533094
Oksapmin,Pampanga,0.038848782319239085
Oksapmin,Central Kanuri,0.03889315021178839
Oksapmin,Tonga,0.0390635128355162
Oksapmin,Pulaar,0.039195571647586844
Old Chinese,Estonian,0.03167472809036243
Old Chinese,Baram Kayan,0.03367278041216238
Old Chinese,Old English,0.03410633703832059
Old Chinese,Pali,0.034135522155304174
Old Chinese,Scots,0.03468011245348643
Old Chinese,Cheyenne,0.03498970173284007
Old Chinese,Iban,0.03513437010001335
Old Chinese,Standard Malay,0.036118799923486176
Old Chinese,Kathmandu Valley Newari,0.03640594856017409
Old Chinese,Assyrian Neo-Aramaic,0.036873921441925875
Old English,Irish,0.012062301781586229
Old English,Standard Malay,0.01374405788805771
Old English,Standard Arabic,0.014025969551596244
Old English,Eastern Panjabi,0.015169016612197824
Old English,Central Kurdish,0.015258877312013707
Old English,Urdu,0.015852218058755915
Old English,Dutch,0.016053899230467412
Old English,Tamil,0.01628978787671382
Old English,Russian,0.016303570993812327
Old English,Afrikaans,0.01646235821055753
Old French,Afrikaans,0.014128284611779406
Old French,Estonian,0.017796547399037257
Old French,Western Frisian,0.01816127571118739
Old French,Tetum,0.02393656934088373
Old French,Scots,0.025419248131231087
Old French,Boko,0.026518731350455245
Old French,Bokobaru,0.029898979481897785
Old French,Finnish,0.03177852376725859
Old French,Uripiv,0.040584440870412894
Old French,Classical Nahuatl,0.051509951325315786
Old Khmer,Serbian-Croatian-Bosnian,0.027992771340334455
Old Khmer,Maithili,0.028978493944699677
Old Khmer,Afrikaans,0.03031678027277374
Old Khmer,Estonian,0.03110602719697509
Old Khmer,Kannada,0.03139216396961106
Old Khmer,Western Frisian,0.03238705653528051
Old Khmer,Baba Malay,0.03245650483556324
Old Khmer,Nzima,0.03344643263151599
Old Khmer,Pali,0.03349933171892573
Old Khmer,Sinhala,0.03354673523965941
Old Norse,Polish,0.014653824527660298
Old Norse,Danish,0.01545701653544775
Old Norse,French,0.01583785468643706
Old Norse,Dutch,0.016663033893896714
Old Norse,Mandarin Chinese,0.01691999220047828
Old Norse,Swedish,0.016927096439648775
Old Norse,Czech,0.016974615790213494
Old Norse,Lithuanian,0.017262741603583254
Old Norse,Italian,0.01752848559586548
Old Norse,Spanish,0.017824910768050983
Orokolo,Toaripi,0.02055050478191036
Orokolo,Shan,0.024483391201825903
Orokolo,Yao,0.025392741853616927
Orokolo,Tahitian,0.02573664323966604
Orokolo,Tetum,0.025892713878330326
Orokolo,Mizo,0.026008284999399348
Orokolo,Hausa,0.02655638563353876
Orokolo,Eastern Panjabi,0.026711738866910504
Orokolo,Central Khmer,0.027111015368166125
Orokolo,Marathi,0.02719281967657107
Osage,Standard Indonesian,0.0250790256344427
Osage,Spanish,0.026533215779891747
Osage,Dutch,0.0273457319159483
Osage,Portuguese,0.027473805487425687
Osage,Yoruba,0.027513674617308075
Osage,Tagalog,0.02771159658910785
Osage,Japanese,0.027937378106321662
Osage,Swedish,0.027944633107384407
Osage,Thai,0.028228246521963065
Osage,Latin,0.02876614708848077
Paama,Niuean,0.0814670460827387
Paama,Estonian,0.08156063337489561
Paama,Gedaged,0.08156174527464637
Paama,Iban,0.08172715855019988
Paama,Tetum,0.08199694921548453
Paama,Afrikaans,0.08199728000650522
Paama,Ga,0.08201846221490126
Paama,Tonga,0.08208547960144769
Paama,Rongga,0.08210070726195437
Paama,Standard Malay,0.08211700608285911
Paiwan,Tetum,0.025848380247075007
Paiwan,Yao,0.025880682852292773
Paiwan,Balinese,0.027061315718469193
Paiwan,Biatah Bidayuh,0.027134589008309232
Paiwan,Waray,0.027144421292089306
Paiwan,Lao,0.027176480244248964
Paiwan,Western Bukidnon Manobo,0.02727902382638819
Paiwan,Igbo,0.027309488969729265
Paiwan,Maguindanao,0.027418997179541868
Paiwan,Venda,0.027688913338598613
Palauan,Tetum,0.02679719716558209
Palauan,Estonian,0.029000990677518105
Palauan,Afrikaans,0.030009426952591938
Palauan,Tulu,0.030083925371080362
Palauan,To'abaita,0.031190516183913535
Palauan,Rennell-Bellona,0.03177321484631601
Palauan,Western Frisian,0.033424932209068205
Palauan,Scots,0.033561138994610086
Palauan,Kwamera,0.033678702228740774
Palauan,S'gaw Karen,0.03385905606856801
Pali,Kannada,0.017264226182427372
Pali,Tonga,0.02009522850793023
Pali,Irish,0.020489171792623464
Pali,Central Kurdish,0.02060278108067965
Pali,Tamil,0.020865067959393094
Pali,Sinhala,0.021614934446456693
Pali,Estonian,0.021751873560898347
Pali,Old English,0.02205192550736923
Pali,Afrikaans,0.02206030200173578
Pali,North Azerbaijani,0.022852603422025313
Palula,Spanish,0.02847682144762167
Palula,Italian,0.02901433188988379
Palula,Tsonga,0.029043349011889482
Palula,Lithuanian,0.029184835706437578
Palula,Polish,0.029457996058027052
Palula,Karamojong,0.029528043548335565
Palula,Somali,0.029632193659031785
Palula,Western Parbate Kham,0.02980462649956153
Palula,Ukrainian,0.029848999822320487
Palula,Malayalam,0.03001735003181417
Pampanga,Tetum,0.02339322316600279
Pampanga,Maithili,0.024459445602941044
Pampanga,Serbian-Croatian-Bosnian,0.02478129607030044
Pampanga,Estonian,0.025530825647017207
Pampanga,Baba Malay,0.026397849521857197
Pampanga,Lamba,0.026473390479049886
Pampanga,Afrikaans,0.02649912038336202
Pampanga,Southern Jinghpaw,0.02707119653493083
Pampanga,Nzima,0.02708536474990389
Pampanga,Chantyal,0.02751747357082385
Pangasinan,Waray,0.01900725140960339
Pangasinan,Maguindanao,0.020360614942008175
Pangasinan,Maranao,0.021081748590226376
Pangasinan,Lao,0.02124380753068721
Pangasinan,Central Khmer,0.02149782100653013
Pangasinan,Malayalam,0.02175813484249488
Pangasinan,Chamorro,0.021818217849316934
Pangasinan,Tetum,0.022222996424060008
Pangasinan,Yoruba,0.022374088247224214
Pangasinan,Assamese,0.02251618383966382
Papiamento,Slovenian,0.013962655450232495
Papiamento,Danish,0.0147426162016146
Papiamento,Eastern Yiddish,0.01570867598968883
Papiamento,Afrikaans,0.015762937441476513
Papiamento,Swedish,0.016215342203769766
Papiamento,Spanish,0.016530298122069315
Papiamento,Italian,0.016778086920201492
Papiamento,Western Frisian,0.01695050844564806
Papiamento,Eastern Armenian,0.016951530609416832
Papiamento,Georgian,0.017111994003660494
Pedi,Standard Indonesian,0.015342560644890898
Pedi,Burmese,0.016245212773198615
Pedi,Japanese,0.01634590265608295
Pedi,Nepali,0.016622306377208785
Pedi,Estonian,0.016879627094501252
Pedi,Vietnamese,0.017116511358911516
Pedi,Somali,0.01732792993239365
Pedi,Mandarin Chinese,0.017416004275345075
Pedi,Polish,0.017614815757750507
Pedi,Korean,0.017677059374145394
Pennsylvania German,Swedish,0.01996375087603532
Pennsylvania German,Dutch,0.020567477074440132
Pennsylvania German,Polish,0.021178340888796904
Pennsylvania German,Vietnamese,0.021767928326469135
Pennsylvania German,Danish,0.02212499822848224
Pennsylvania German,Japanese,0.022927655216748742
Pennsylvania German,Standard Indonesian,0.023233876138436277
Pennsylvania German,Burmese,0.0232604393839976
Pennsylvania German,Mandarin Chinese,0.023398094054997258
Pennsylvania German,Afrikaans,0.023658200669410354
Pidgin Chinook Jargon,Mandarin Chinese,0.029139238236798023
Pidgin Chinook Jargon,Japanese,0.02920792358924143
Pidgin Chinook Jargon,Dutch,0.029358426777107774
Pidgin Chinook Jargon,Vietnamese,0.029467638140340247
Pidgin Chinook Jargon,Telugu,0.0298053921821092
Pidgin Chinook Jargon,French,0.0299383558964945
Pidgin Chinook Jargon,Spanish,0.03004884656759851
Pidgin Chinook Jargon,Thai,0.03012028343381078
Pidgin Chinook Jargon,Yoruba,0.030163482816546
Pidgin Chinook Jargon,Standard Indonesian,0.03028970943747207
Pintupi-Luritja,Comanche,0.05425978141092218
Pintupi-Luritja,Chantyal,0.054830380874073326
Pintupi-Luritja,Lonwolwol,0.05591744024087748
Pintupi-Luritja,Sinhala,0.057184059611965675
Pintupi-Luritja,Maithili,0.057212324010781794
Pintupi-Luritja,Serbian-Croatian-Bosnian,0.05723250085496593
Pintupi-Luritja,Pampanga,0.05750228161112731
Pintupi-Luritja,Tetum,0.05790289247804734
Pintupi-Luritja,Scots,0.05829861201193399
Pintupi-Luritja,Lamba,0.05838070898756507
Plains Cree,Standard Indonesian,0.024713351015655572
Plains Cree,Polish,0.028974289142655353
Plains Cree,Swedish,0.029280653568384978
Plains Cree,Irish,0.02972954089901816
Plains Cree,Spanish,0.02991911334504612
Plains Cree,Latin,0.029962582953154657
Plains Cree,Old English,0.030101012760754504
Plains Cree,Efik,0.030616394680311916
Plains Cree,French,0.03081503260241281
Plains Cree,Czech,0.030865082096459464
Plateau Malagasy,Tetum,0.03936903536969042
Plateau Malagasy,S'gaw Karen,0.03944216872375317
Plateau Malagasy,Pampanga,0.0404793441150814
Plateau Malagasy,Scots,0.04091991530179264
Plateau Malagasy,Chantyal,0.04227650987553419
Plateau Malagasy,Central Bontoc,0.042875768911809
Plateau Malagasy,Lamba,0.043062247848085516
Plateau Malagasy,To'abaita,0.043242072172688176
Plateau Malagasy,Maithili,0.043671299748069804
Plateau Malagasy,Estonian,0.04386722233440313
Plautdietsch,German,0.01432502288523748
Plautdietsch,Hungarian,0.022145243651118782
Plautdietsch,Swedish,0.02389617787356256
Plautdietsch,Mandarin Chinese,0.02443037302598686
Plautdietsch,Afrikaans,0.024485412497837568
Plautdietsch,Danish,0.024912525639769915
Plautdietsch,Dutch,0.025142765391062184
Plautdietsch,Japanese,0.026348802169616617
Plautdietsch,Urdu,0.026789723384399174
Plautdietsch,Italian,0.02690306735131841
Pohnpeian,Chuukese,0.021126445223289464
Pohnpeian,Tahitian,0.022190689873862298
Pohnpeian,Waray,0.023450258709347204
Pohnpeian,Central Khmer,0.023530746441293226
Pohnpeian,Lao,0.02388688012766528
Pohnpeian,Chamorro,0.023989279410461393
Pohnpeian,Eastern Panjabi,0.024560957082631757
Pohnpeian,Rotuman,0.02456297282418599
Pohnpeian,Samoan,0.024589824732553747
Pohnpeian,Raluana,0.024611387518122804
Polish,Italian,0.006769699155741206
Polish,German,0.00710403234453251
Polish,Danish,0.007377238243229601
Polish,French,0.008165290801180041
Polish,Hungarian,0.008341082973826635
Polish,Swedish,0.008453406108545463
Polish,Spanish,0.008694701998570135
Polish,Czech,0.009329670669372578
Polish,Portuguese,0.009631231851789991
Polish,Lithuanian,0.009708056672962064
Portuguese,German,0.009277088184068428
Portuguese,Polish,0.009631231851789991
Portuguese,French,0.00993687080007737
Portuguese,Spanish,0.010668203511625118
Portuguese,Italian,0.011050095126308338
Portuguese,Hungarian,0.011440642769287293
Portuguese,Eastern Armenian,0.011906226302611405
Portuguese,Hindustani,0.012161560462836929
Portuguese,Urdu,0.01235328631697299
Portuguese,Gujarati,0.012682953502183182
Powhatan,Swedish,0.03625361355873767
Powhatan,Italian,0.03633103983473123
Powhatan,Danish,0.03703124916280171
Powhatan,Spanish,0.03717886880592953
Powhatan,Portuguese,0.03725441747315955
Powhatan,Japanese,0.037510364530806806
Powhatan,Mandarin Chinese,0.0377225840439427
Powhatan,East-Central Tangkhul Naga,0.03780840687607434
Powhatan,Polish,0.037838100408079035
Powhatan,Dutch,0.037937294723561686
Pulaar,Ganda,0.018077553252547656
Pulaar,Sidamo,0.020664329868567886
Pulaar,Iban,0.02073919484708131
Pulaar,Estonian,0.020942663424067406
Pulaar,West Central Oromo,0.020989055161987024
Pulaar,Tonga,0.021013638371281125
Pulaar,Afrikaans,0.02124802598913399
Pulaar,Kannada,0.021523171197279447
Pulaar,Hausa,0.021598690529155938
Pulaar,Tetum,0.021602854718141513
Puluwatese,Rennell-Bellona,0.027699028163465072
Puluwatese,Kwamera,0.03417003649430037
Puluwatese,To'abaita,0.035241892640370816
Puluwatese,Tetum,0.035719153999973184
Puluwatese,Estonian,0.03604510889230973
Puluwatese,Afrikaans,0.03609051669931432
Puluwatese,Palauan,0.03705090467947417
Puluwatese,Northern Tosk Albanian,0.038584425723316586
Puluwatese,Scots,0.038740605213014284
Puluwatese,Central Nicobarese,0.039231010929326134
Rabha,Portuguese,0.030185200170569238
Rabha,Mizo,0.030595376530653837
Rabha,Standard Indonesian,0.03080609444028636
Rabha,Yao,0.03167939293883405
Rabha,Hausa,0.03192186220327907
Rabha,Shan,0.032108611184029294
Rabha,Tetum,0.03244257557151466
Rabha,Spanish,0.03304368825238374
Rabha,German,0.0332652503748417
Rabha,Fijian,0.033513179339463676
Rade,Portuguese,0.038674423820643976
Rade,Japanese,0.06003032023547939
Rade,Dutch,0.06137615565390003
Rade,Swedish,0.06304186168397595
Rade,Hawaiian,0.06557969232152887
Rade,Swati,0.0677339887327192
Rade,Lakota,0.08170349878008595
Rade,French,0.08171998002834076
Rade,German,0.08347761379079799
Rade,Spanish,0.08392410069017278
Raluana,Yao,0.021567482905346665
Raluana,Standard Malay,0.021735921766782313
Raluana,Rotuman,0.021752310053247525
Raluana,Tahitian,0.02185007107940004
Raluana,Samoan,0.022169777165321626
Raluana,Tetum,0.023119614711879587
Raluana,Iban,0.023389623369648293
Raluana,Chuukese,0.023574502624654527
Raluana,Eastern Panjabi,0.02358493648573091
Raluana,Central Khmer,0.023696756872293584
Reel,Galician,0.03576045657237837
Reel,Portuguese,0.03643013657742256
Reel,Spanish,0.03664075922127748
Reel,Tsonga,0.039331565099324825
Reel,German,0.03946074520857347
Reel,Kwangali,0.039778296172526074
Reel,Ncane-Mungong,0.03986011891520555
Reel,Standard Indonesian,0.039905213887650705
Reel,French,0.04042474417734813
Reel,Afrikaans,0.040512209931270186
Rendille,Portuguese,0.03879102752207844
Rendille,German,0.04065975374231149
Rendille,Spanish,0.04166255072288427
Rendille,French,0.04271833484556141
Rendille,Latin,0.056614516326606475
Rendille,Polish,0.05798315182637961
Rendille,Italian,0.059248924789216964
Rendille,Swedish,0.06022850942282338
Rendille,Czech,0.061222063066874804
Rendille,Finnish,0.062147582113458694
Rennell-Bellona,Puluwatese,0.027699028163465072
Rennell-Bellona,Tetum,0.02987740423288809
Rennell-Bellona,Estonian,0.03016133199549765
Rennell-Bellona,To'abaita,0.030857423364497684
Rennell-Bellona,Afrikaans,0.031152597372863303
Rennell-Bellona,Palauan,0.03177321484631601
Rennell-Bellona,Kwamera,0.031987637799217726
Rennell-Bellona,Tulu,0.032061528727409035
Rennell-Bellona,Northern Tosk Albanian,0.03291833009410198
Rennell-Bellona,Western Frisian,0.033515176977425024
Ritharrngu,Wandarang,0.03470900495082586
Ritharrngu,Lokono,0.03954290493754119
Ritharrngu,Ngandi,0.042987653625069226
Ritharrngu,Roviana,0.043545105534143404
Ritharrngu,Dutch,0.04427416131484159
