distance,langname_a,langname_b,title_a,imprint_a,year_a,title_b,imprint_b,year_b,id_a,id_b,glottocode_a,glottocode_b
34.50033755249461,German,German,"Dictionary of the English and German languages, entirely remodelled and greatly enlarged by Hermann Lambeck.","P. Reclam jun., etc., etc., 1894.",1894,"A new and complete dictionary of the English and German languages, containing all the English words and phrases in general use up to the present time, the designation of the pronunciation and accentuation after the most approved principles. Compiled from the best authorities.","Fest, [1839?]",1839,hvd.hn64ru,uc1.c021273027,stan1295,stan1295
34.50827934544084,French,French,"Harrap's new collegiate French and English dictionary : French-English, English-French / by J.E. Mansion ; revised by M. Ferlin and P. Forbes ; edited by D.M. Ledésert and R.P.L. Ledésert.","National Textbook Co., 1978, c1967.",1967,"Van Nostrand's concise student dictionary; French-English, English-French [by] Jean-Paul Vinay, Pierre Daviault [and] Henry Alexander.",Van Nostrand [1962],1962,pst.000032558203,inu.30000067224505,stan1290,stan1290
34.50827934544084,French,French,"Van Nostrand's concise student dictionary; French-English, English-French [by] Jean-Paul Vinay, Pierre Daviault [and] Henry Alexander.",Van Nostrand [1962],1962,"Harrap's new collegiate French and English dictionary : French-English, English-French / by J.E. Mansion ; revised by M. Ferlin and P. Forbes ; edited by D.M. Ledésert and R.P.L. Ledésert.","National Textbook Co., 1978, c1967.",1967,inu.30000067224505,pst.000032558203,stan1290,stan1290
34.51043955084032,Spanish,Spanish,Lippincott's new Spanish-English and English-Spanish pocket dictionary.,"J. P. Lippincott, [1927?]",1927,Cervantes-Walls Spanish and English dictionary : Spanish-English/English-Spanish : dictionary / compiled by José Ramos Cervantes and Alfonso Vasseur Walls.,"National Textbook Co., 1989 [i.e. 1988]",1988,uva.x002599880,mdp.39015046835909,stan1288,stan1288
34.51043955084032,Spanish,Spanish,Cervantes-Walls Spanish and English dictionary : Spanish-English/English-Spanish : dictionary / compiled by José Ramos Cervantes and Alfonso Vasseur Walls.,"National Textbook Co., 1989 [i.e. 1988]",1988,Lippincott's new Spanish-English and English-Spanish pocket dictionary.,"J. P. Lippincott, [1927?]",1927,mdp.39015046835909,uva.x002599880,stan1288,stan1288
34.5139205595526,German,German,"English-German, German-English dictionary; a comprehensive and strictly scientific representation of the vocabulary of the modern and present- day languages, with special regard to syntax, style, and idiomatic usage.","Brandstetter Verlag, 1960.",1960,"Dictionary of German and English, English and German. Proofs revised by Clarence Sherwood... and Wilhelm Johann Eggers.",Holt [1936],1936,mdp.39015023757902,iau.31858007008463,stan1295,stan1295
34.5139205595526,German,German,"Dictionary of German and English, English and German. Proofs revised by Clarence Sherwood... and Wilhelm Johann Eggers.",Holt [1936],1936,"English-German, German-English dictionary; a comprehensive and strictly scientific representation of the vocabulary of the modern and present- day languages, with special regard to syntax, style, and idiomatic usage.","Brandstetter Verlag, 1960.",1960,iau.31858007008463,mdp.39015023757902,stan1295,stan1295
34.53762986644641,Chinese,Chinese,A Current Chinese-English dictionary = Xian dai Han Ying ci dian.,"Cosmos Books, 1978.",1978,"Xin shi ji Han Ying da ci dian = A new century Chinese-English dictionary / Hui Yu zhu bian.,新世纪汉英大词典 = A new century Chinese-English dictionary / 惠宇主编.","Wai yu jiao xue yu yan jiu chu ban she, 2004., 外语敎学与研究出版社, 2004.",2004,uva.x000082550,mdp.39015070854727,mand1415,mand1415
34.53762986644641,Chinese,Chinese,"Xin shi ji Han Ying da ci dian = A new century Chinese-English dictionary / Hui Yu zhu bian.,新世纪汉英大词典 = A new century Chinese-English dictionary / 惠宇主编.","Wai yu jiao xue yu yan jiu chu ban she, 2004., 外语敎学与研究出版社, 2004.",2004,A Current Chinese-English dictionary = Xian dai Han Ying ci dian.,"Cosmos Books, 1978.",1978,mdp.39015070854727,uva.x000082550,mand1415,mand1415
34.55557345037728,Spanish,Spanish,The new pocket dictionary of the English and Spanish languages : in two parts: Spanish and English-English and Spanish.,"Printed for J. Johnson, [etc.], 1809",1809,Pocket Dictionary of Spanish and English.,1831,1831,ucm.5319399028,hvd.hwshth,stan1288,stan1288
34.55557345037728,Spanish,Spanish,Pocket Dictionary of Spanish and English.,1831,1831,The new pocket dictionary of the English and Spanish languages : in two parts: Spanish and English-English and Spanish.,"Printed for J. Johnson, [etc.], 1809",1809,hvd.hwshth,ucm.5319399028,stan1288,stan1288
34.556989786875526,German,German,"Follett world-wide dictionaries: German. German-English, English-German (American English) Compiled by Paul H. Glucksman; edited by Herbert Rodeck and T.C. Appelt. With a traveler's conversation guide, containing hundreds of expressions and items of information useful to tourists and students alike.","Follett Pub. Co., 1963 [c1962]",1962,"Desk dictionary, English-German and German-English, by J.S.S. Rothwell ... The pronunciation phonetically indicated ...",P. Neff (C. Büchle) 1904.,1904,inu.30000011396557,hvd.hn6kc7,stan1295,stan1295
34.556989786875526,German,German,"Desk dictionary, English-German and German-English, by J.S.S. Rothwell ... The pronunciation phonetically indicated ...",P. Neff (C. Büchle) 1904.,1904,"Follett world-wide dictionaries: German. German-English, English-German (American English) Compiled by Paul H. Glucksman; edited by Herbert Rodeck and T.C. Appelt. With a traveler's conversation guide, containing hundreds of expressions and items of information useful to tourists and students alike.","Follett Pub. Co., 1963 [c1962]",1962,hvd.hn6kc7,inu.30000011396557,stan1295,stan1295
34.561503266586215,Russian,Finnish,Russian-English dictionary / compiled by O.S. Akhmanova ... [et al.] ; under the general direction of A.I. Smirnitsky,"Dutton, 1973",1973,Finnish-English dictionary.,W. Söderström [1962],1962,uc1.31822023453186,mdp.39015052819888,russ1263,finn1318
34.561503266586215,Finnish,Russian,Finnish-English dictionary.,W. Söderström [1962],1962,Russian-English dictionary / compiled by O.S. Akhmanova ... [et al.] ; under the general direction of A.I. Smirnitsky,"Dutton, 1973",1973,mdp.39015052819888,uc1.31822023453186,finn1318,russ1263
34.566492632897486,French,French,A pocket dictionary of the French & English languages ...,"Longmans, Green, 1902.",1902,Concise dictionary of the French & English languages.,"G. Bell, 1957.",1957,uva.x000620162,mdp.39015020393156,stan1290,stan1290
34.566492632897486,French,French,Concise dictionary of the French & English languages.,"G. Bell, 1957.",1957,A pocket dictionary of the French & English languages ...,"Longmans, Green, 1902.",1902,mdp.39015020393156,uva.x000620162,stan1290,stan1290
34.56682709526421,German,German,"Dictionary of German and English, English and German / by Max Bellows.","H. Holt, [1915?]",1915,Langenscheidt's standard German dictionary  / by Edmund Klatt [et al.],"Langenscheidt, 1983-1984",1984,uc1.b000852610,uc1.31822004969119,stan1295,stan1295
34.56682709526421,German,German,Langenscheidt's standard German dictionary  / by Edmund Klatt [et al.],"Langenscheidt, 1983-1984",1984,"Dictionary of German and English, English and German / by Max Bellows.","H. Holt, [1915?]",1915,uc1.31822004969119,uc1.b000852610,stan1295,stan1295
34.57248623366542,German,German,A pocket-dictionary of the English and German languages.,"Langenscheidt, 1911.",1911,"Random House German-English, English-German dictionary / [editor, Anne Dahl].","Random House, c1998.",1998,uiuo.ark:/13960/t09w5gt4x,mdp.39015045699645,stan1295,stan1295
34.57248623366542,German,German,"Random House German-English, English-German dictionary / [editor, Anne Dahl].","Random House, c1998.",1998,A pocket-dictionary of the English and German languages.,"Langenscheidt, 1911.",1911,mdp.39015045699645,uiuo.ark:/13960/t09w5gt4x,stan1295,stan1295
34.572719809283264,Spanish,Spanish,"Dictionary of the Spanish and English language : wherein the words are correctly explained, and a great variety of terms elucidated.","Hilliard, Gray, Little, & Wilkins, 1827.",1827,"New revised Velázquez Spanish and English dictionary / by Mariano Velázquez de la Cadena, Edward Gray, and Juan L. Iribas. Newly rev. by Ida Navarro Hinojosa, Manuel Blanco-González and Richard John Wiezell.","Follett Pub., 1967.",1967,mdp.39015016418181,mdp.39015004955798,stan1288,stan1288
